Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Gia Tang
146381,Apple Airpods Headphones,1,150,01/30/19 12:09,"418 Lakeview St, San Francisco, CA 94016",14
146382,USB-C Charging Cable,1,11.95,01/17/19 18:50,"387 Dogwood St, Los Angeles, CA 90001",14
146383,iPhone,1,700,01/26/19 17:20,"196 Chestnut St, San Francisco, CA 94016",14
146384,AA Batteries (4-pack),1,3.84,01/24/19 10:59,"192 Elm St, San Francisco, CA 94016",14
146385,27in FHD Monitor,1,149.99,01/28/19 11:48,"933 Ridge St, San Francisco, CA 94016",14
146385,Bose SoundSport Headphones,1,99.99,01/28/19 11:48,"933 Ridge St, San Francisco, CA 94016",14
146386,USB-C Charging Cable,1,11.95,01/06/19 13:33,"363 South St, Austin, TX 73301",14
146387,Lightning Charging Cable,1,14.95,01/24/19 13:20,"696 12th St, San Francisco, CA 94016",14
146388,Bose SoundSport Headphones,1,99.99,01/01/19 19:16,"483 Wilson St, San Francisco, CA 94016",14
146389,LG Washing Machine,1,600.0,01/11/19 13:18,"212 6th St, Seattle, WA 98101",14
146390,AAA Batteries (4-pack),2,2.99,01/05/19 11:15,"168 4th St, Los Angeles, CA 90001",14
146391,Apple Airpods Headphones,1,150,01/05/19 20:29,"76 Pine St, Boston, MA 02215",14
146392,ThinkPad Laptop,1,999.99,01/23/19 21:34,"403 Maple St, Los Angeles, CA 90001",14
146393,USB-C Charging Cable,1,11.95,01/25/19 13:25,"393 8th St, San Francisco, CA 94016",14
146394,AA Batteries (4-pack),1,3.84,01/15/19 12:51,"102 Spruce St, Los Angeles, CA 90001",14
146395,Wired Headphones,1,11.99,01/31/19 20:43,"65 Johnson St, Seattle, WA 98101",14
146396,Bose SoundSport Headphones,1,99.99,01/06/19 10:35,"773 Main St, Boston, MA 02215",14
146397,27in FHD Monitor,1,149.99,01/02/19 21:59,"778 West St, Los Angeles, CA 90001",14
146397,AAA Batteries (4-pack),1,2.99,01/02/19 21:59,"778 West St, Los Angeles, CA 90001",14
146398,Google Phone,1,600,01/26/19 18:29,"258 Willow St, Dallas, TX 75001",14
146399,Bose SoundSport Headphones,1,99.99,01/30/19 14:12,"956 8th St, Dallas, TX 75001",14
146400,34in Ultrawide Monitor,1,379.99,01/24/19 12:13,"453 Spruce St, Austin, TX 73301",14
146401,34in Ultrawide Monitor,1,379.99,01/18/19 13:55,"349 Hickory St, San Francisco, CA 94016",14
146402,Macbook Pro Laptop,1,1700,01/15/19 18:13,"223 Meadow St, Los Angeles, CA 90001",14
146403,AA Batteries (4-pack),1,3.84,01/01/19 22:11,"180 Chestnut St, San Francisco, CA 94016",14
146404,Lightning Charging Cable,1,14.95,01/25/19 23:39,"449 14th St, San Francisco, CA 94016",14
146405,AAA Batteries (4-pack),2,2.99,01/08/19 14:49,"40 Willow St, Los Angeles, CA 90001",14
146406,Lightning Charging Cable,1,14.95,01/26/19 18:05,"836 Pine St, Los Angeles, CA 90001",14
146407,LG Dryer,1,600.0,01/04/19 11:44,"788 Washington St, San Francisco, CA 94016",14
146407,AA Batteries (4-pack),2,3.84,01/04/19 11:44,"788 Washington St, San Francisco, CA 94016",14
146408,Apple Airpods Headphones,1,150,01/27/19 02:43,"320 Main St, Los Angeles, CA 90001",14
146409,Apple Airpods Headphones,1,150,01/24/19 11:07,"682 7th St, Dallas, TX 75001",14
146410,AAA Batteries (4-pack),1,2.99,01/22/19 13:18,"434 Ridge St, San Francisco, CA 94016",14
146411,iPhone,1,700,01/13/19 14:22,"107 Spruce St, Boston, MA 02215",14
146412,Apple Airpods Headphones,1,150,01/10/19 16:14,"803 1st St, Los Angeles, CA 90001",14
146413,Lightning Charging Cable,1,14.95,01/19/19 18:28,"6 Madison St, Los Angeles, CA 90001",14
146414,Bose SoundSport Headphones,1,99.99,01/19/19 23:16,"831 Pine St, New York City, NY 10001",14
146415,27in 4K Gaming Monitor,1,389.99,01/05/19 19:16,"648 Maple St, Seattle, WA 98101",14
146416,AAA Batteries (4-pack),1,2.99,01/05/19 09:53,"854 West St, New York City, NY 10001",14
146417,USB-C Charging Cable,1,11.95,01/18/19 16:17,"740 Jefferson St, Los Angeles, CA 90001",14
146418,Macbook Pro Laptop,1,1700,01/31/19 19:31,"314 Elm St, Boston, MA 02215",14
146419,Wired Headphones,1,11.99,01/31/19 13:27,"215 Hill St, San Francisco, CA 94016",14
146420,Wired Headphones,1,11.99,01/15/19 15:21,"59 West St, New York City, NY 10001",14
146421,AA Batteries (4-pack),2,3.84,01/24/19 20:09,"206 Park St, New York City, NY 10001",14
146422,Apple Airpods Headphones,1,150,01/22/19 12:42,"987 1st St, Boston, MA 02215",14
146423,AA Batteries (4-pack),1,3.84,01/06/19 19:39,"988 Park St, Austin, TX 73301",14
146424,27in FHD Monitor,1,149.99,01/17/19 12:02,"634 Lincoln St, New York City, NY 10001",14
146425,AAA Batteries (4-pack),2,2.99,01/05/19 13:58,"570 Lincoln St, Dallas, TX 75001",14
146426,Bose SoundSport Headphones,1,99.99,01/09/19 19:30,"123 Wilson St, San Francisco, CA 94016",14
146427,Wired Headphones,1,11.99,01/06/19 23:23,"250 Elm St, Los Angeles, CA 90001",14
146428,Google Phone,1,600,01/15/19 11:48,"127 Hickory St, New York City, NY 10001",14
146429,USB-C Charging Cable,1,11.95,01/18/19 13:45,"112 Park St, San Francisco, CA 94016",14
146430,Bose SoundSport Headphones,1,99.99,01/29/19 04:03,"104 Center St, Los Angeles, CA 90001",14
146431,Lightning Charging Cable,1,14.95,01/01/19 12:39,"561 River St, San Francisco, CA 94016",14
146432,Lightning Charging Cable,1,14.95,01/04/19 11:45,"847 North St, Boston, MA 02215",14
146433,Wired Headphones,1,11.99,01/28/19 12:52,"646 Dogwood St, Portland, OR 97035",14
146434,USB-C Charging Cable,1,11.95,01/09/19 13:02,"141 South St, Portland, OR 97035",14
146435,Google Phone,1,600,01/29/19 20:38,"314 5th St, Dallas, TX 75001",14
146436,20in Monitor,1,109.99,01/18/19 10:30,"183 Adams St, New York City, NY 10001",14
146437,20in Monitor,1,109.99,01/17/19 23:05,"269 Lincoln St, San Francisco, CA 94016",14
146438,27in FHD Monitor,1,149.99,01/26/19 03:30,"610 Meadow St, San Francisco, CA 94016",14
146439,20in Monitor,1,109.99,01/20/19 11:27,"146 Ridge St, New York City, NY 10001",14
146440,USB-C Charging Cable,1,11.95,01/28/19 17:33,"770 1st St, San Francisco, CA 94016",14
146441,20in Monitor,1,109.99,01/18/19 09:15,"818 Wilson St, San Francisco, CA 94016",14
146442,USB-C Charging Cable,1,11.95,02/01/19 01:48,"229 West St, Los Angeles, CA 90001",14
146443,Flatscreen TV,1,300,01/15/19 17:19,"928 Spruce St, San Francisco, CA 94016",14
146444,AA Batteries (4-pack),1,3.84,01/03/19 16:49,"737 8th St, Atlanta, GA 30301",14
146445,Bose SoundSport Headphones,1,99.99,01/17/19 07:14,"139 10th St, San Francisco, CA 94016",14
146446,Wired Headphones,3,11.99,01/01/19 18:20,"678 2nd St, New York City, NY 10001",14
146447,Wired Headphones,1,11.99,01/10/19 13:26,"284 14th St, Boston, MA 02215",14
146448,AAA Batteries (4-pack),1,2.99,01/10/19 17:07,"863 Washington St, Austin, TX 73301",14
146449,AAA Batteries (4-pack),1,2.99,01/14/19 13:23,"989 Madison St, Los Angeles, CA 90001",14
146450,27in FHD Monitor,1,149.99,01/13/19 20:36,"755 8th St, Los Angeles, CA 90001",14
146451,USB-C Charging Cable,1,11.95,01/05/19 18:59,"589 Forest St, Los Angeles, CA 90001",14
146452,Lightning Charging Cable,1,14.95,01/25/19 18:18,"541 Lincoln St, Dallas, TX 75001",14
146453,34in Ultrawide Monitor,1,379.99,01/26/19 17:43,"373 Chestnut St, New York City, NY 10001",14
146454,Apple Airpods Headphones,1,150,01/11/19 11:36,"489 9th St, Dallas, TX 75001",14
146455,Apple Airpods Headphones,1,150,01/10/19 15:32,"36 9th St, Los Angeles, CA 90001",14
146456,Macbook Pro Laptop,1,1700,01/11/19 13:28,"660 13th St, New York City, NY 10001",14
146457,Apple Airpods Headphones,1,150,01/08/19 22:13,"127 11th St, Austin, TX 73301",14
146458,AA Batteries (4-pack),1,3.84,01/19/19 09:12,"631 1st St, Boston, MA 02215",14
146459,Lightning Charging Cable,2,14.95,01/01/19 09:21,"444 Dogwood St, San Francisco, CA 94016",14
146460,Lightning Charging Cable,1,14.95,01/19/19 19:23,"940 West St, San Francisco, CA 94016",14
146461,iPhone,1,700,01/07/19 08:06,"926 8th St, San Francisco, CA 94016",14
146461,Wired Headphones,1,11.99,01/07/19 08:06,"926 8th St, San Francisco, CA 94016",14
146462,AA Batteries (4-pack),1,3.84,01/15/19 14:52,"113 11th St, Dallas, TX 75001",14
146463,Lightning Charging Cable,1,14.95,01/08/19 19:08,"640 13th St, Austin, TX 73301",14
146464,AA Batteries (4-pack),2,3.84,01/05/19 23:40,"51 Washington St, San Francisco, CA 94016",14
146465,AAA Batteries (4-pack),1,2.99,01/27/19 19:56,"277 Wilson St, San Francisco, CA 94016",14
146466,Lightning Charging Cable,1,14.95,01/28/19 10:54,"283 14th St, Dallas, TX 75001",14
146467,Macbook Pro Laptop,1,1700,01/25/19 14:16,"950 5th St, Los Angeles, CA 90001",14
146468,Bose SoundSport Headphones,1,99.99,01/23/19 18:55,"592 River St, Los Angeles, CA 90001",14
146469,AA Batteries (4-pack),2,3.84,01/02/19 21:45,"319 Willow St, Los Angeles, CA 90001",14
146470,Bose SoundSport Headphones,1,99.99,01/17/19 11:29,"442 West St, Atlanta, GA 30301",14
146471,USB-C Charging Cable,1,11.95,01/01/19 18:29,"134 Center St, Seattle, WA 98101",14
146471,Wired Headphones,1,11.99,01/01/19 18:29,"134 Center St, Seattle, WA 98101",14
146472,Vareebadd Phone,1,400,01/12/19 00:48,"616 North St, New York City, NY 10001",14
146472,USB-C Charging Cable,1,11.95,01/12/19 00:48,"616 North St, New York City, NY 10001",14
146473,Lightning Charging Cable,1,14.95,01/08/19 15:34,"509 Center St, Atlanta, GA 30301",14
146474,AAA Batteries (4-pack),1,2.99,01/02/19 11:04,"371 Meadow St, Seattle, WA 98101",14
146475,AA Batteries (4-pack),1,3.84,01/12/19 21:56,"934 Dogwood St, Los Angeles, CA 90001",14
146476,AAA Batteries (4-pack),1,2.99,01/16/19 19:53,"650 Sunset St, Los Angeles, CA 90001",14
146477,AA Batteries (4-pack),1,3.84,01/07/19 16:54,"477 Maple St, Boston, MA 02215",14
146478,Wired Headphones,1,11.99,01/24/19 08:02,"398 Dogwood St, San Francisco, CA 94016",14
146479,AA Batteries (4-pack),3,3.84,01/02/19 20:35,"650 Hill St, Los Angeles, CA 90001",14
146480,Wired Headphones,1,11.99,01/19/19 00:32,"847 Walnut St, Austin, TX 73301",14
146481,27in FHD Monitor,1,149.99,01/28/19 21:07,"744 6th St, Portland, OR 97035",14
146482,Lightning Charging Cable,1,14.95,01/27/19 17:07,"205 Forest St, Austin, TX 73301",14
146483,Macbook Pro Laptop,1,1700,01/06/19 12:28,"282 Johnson St, New York City, NY 10001",14
146484,AA Batteries (4-pack),3,3.84,01/09/19 11:34,"938 Hill St, San Francisco, CA 94016",14
146485,27in FHD Monitor,1,149.99,01/22/19 10:06,"393 Center St, San Francisco, CA 94016",14
146486,Vareebadd Phone,1,400,01/04/19 14:05,"728 Main St, Portland, OR 97035",14
146487,Wired Headphones,1,11.99,01/28/19 04:17,"212 6th St, Atlanta, GA 30301",14
146488,USB-C Charging Cable,1,11.95,01/25/19 18:25,"515 Lincoln St, New York City, NY 10001",14
146489,AA Batteries (4-pack),1,3.84,01/13/19 15:16,"224 River St, San Francisco, CA 94016",14
146490,Bose SoundSport Headphones,1,99.99,01/22/19 11:34,"26 Ridge St, Los Angeles, CA 90001",14
146490,Lightning Charging Cable,1,14.95,01/22/19 11:34,"26 Ridge St, Los Angeles, CA 90001",14
146491,Flatscreen TV,1,300,01/20/19 22:15,"638 Ridge St, San Francisco, CA 94016",14
146492,20in Monitor,1,109.99,01/14/19 19:45,"214 14th St, New York City, NY 10001",14
146493,Lightning Charging Cable,1,14.95,01/22/19 01:01,"698 6th St, New York City, NY 10001",14
146494,20in Monitor,1,109.99,01/11/19 12:38,"333 Pine St, Atlanta, GA 30301",14
146495,Wired Headphones,3,11.99,01/18/19 10:17,"296 7th St, Boston, MA 02215",14
146496,27in FHD Monitor,1,149.99,01/05/19 18:40,"560 Center St, San Francisco, CA 94016",14
146497,AA Batteries (4-pack),1,3.84,01/05/19 13:59,"716 Lake St, New York City, NY 10001",14
146498,USB-C Charging Cable,1,11.95,01/26/19 14:03,"511 2nd St, New York City, NY 10001",14
146499,Flatscreen TV,1,300,01/19/19 17:31,"297 2nd St, San Francisco, CA 94016",14
146500,AA Batteries (4-pack),1,3.84,01/24/19 17:49,"915 North St, Atlanta, GA 30301",14
146501,USB-C Charging Cable,1,11.95,01/22/19 11:03,"80 Dogwood St, Atlanta, GA 30301",14
146502,Bose SoundSport Headphones,1,99.99,01/16/19 22:25,"330 Main St, Los Angeles, CA 90001",14
146503,AAA Batteries (4-pack),1,2.99,01/05/19 10:59,"231 West St, San Francisco, CA 94016",14
146504,USB-C Charging Cable,1,11.95,01/28/19 21:36,"754 Main St, San Francisco, CA 94016",14
146505,AAA Batteries (4-pack),1,2.99,01/24/19 19:04,"288 Johnson St, Los Angeles, CA 90001",14
146506,AAA Batteries (4-pack),1,2.99,01/12/19 23:06,"98 Wilson St, San Francisco, CA 94016",14
146507,AAA Batteries (4-pack),2,2.99,01/20/19 12:32,"393 Park St, Dallas, TX 75001",14
146508,Wired Headphones,1,11.99,01/29/19 23:04,"635 Lincoln St, San Francisco, CA 94016",14
146509,AAA Batteries (4-pack),1,2.99,01/17/19 23:46,"326 Chestnut St, Austin, TX 73301",14
146510,Google Phone,1,600,01/01/19 23:07,"234 13th St, San Francisco, CA 94016",14
146511,USB-C Charging Cable,1,11.95,01/05/19 12:48,"743 Highland St, Los Angeles, CA 90001",14
146512,USB-C Charging Cable,1,11.95,01/03/19 15:29,"55 Spruce St, Seattle, WA 98101",14
146513,Bose SoundSport Headphones,1,99.99,01/22/19 12:32,"515 Park St, Dallas, TX 75001",14
146514,Bose SoundSport Headphones,1,99.99,01/26/19 16:32,"869 Lincoln St, Los Angeles, CA 90001",14
146515,Macbook Pro Laptop,1,1700,01/07/19 21:32,"893 Main St, Boston, MA 02215",14
146516,Apple Airpods Headphones,1,150,01/14/19 15:24,"827 Lake St, New York City, NY 10001",14
146517,Wired Headphones,1,11.99,01/08/19 21:41,"726 Lake St, Seattle, WA 98101",14
146518,USB-C Charging Cable,2,11.95,01/10/19 18:44,"599 Main St, San Francisco, CA 94016",14
146519,Apple Airpods Headphones,1,150,01/16/19 14:24,"392 2nd St, Boston, MA 02215",14
146520,AA Batteries (4-pack),1,3.84,01/22/19 16:54,"64 Cedar St, San Francisco, CA 94016",14
146521,AA Batteries (4-pack),1,3.84,01/02/19 14:17,"756 Jackson St, Seattle, WA 98101",14
146522,Apple Airpods Headphones,1,150,01/24/19 06:41,"598 6th St, San Francisco, CA 94016",14
146523,Apple Airpods Headphones,1,150,01/23/19 14:10,"858 12th St, Los Angeles, CA 90001",14
146523,Flatscreen TV,1,300,01/23/19 14:10,"858 12th St, Los Angeles, CA 90001",14
146524,Apple Airpods Headphones,1,150,01/27/19 13:34,"173 Hill St, Boston, MA 02215",14
146525,Macbook Pro Laptop,1,1700,01/26/19 21:49,"238 Hill St, Los Angeles, CA 90001",14
146526,34in Ultrawide Monitor,1,379.99,01/12/19 17:15,"375 8th St, Portland, OR 97035",14
146527,AAA Batteries (4-pack),1,2.99,01/15/19 18:55,"358 Hill St, Los Angeles, CA 90001",14
146528,27in FHD Monitor,1,149.99,01/03/19 11:26,"952 Forest St, Atlanta, GA 30301",14
146529,AAA Batteries (4-pack),1,2.99,01/06/19 17:49,"198 6th St, San Francisco, CA 94016",14
146530,Google Phone,1,600,01/25/19 20:35,"801 Washington St, Atlanta, GA 30301",14
146530,USB-C Charging Cable,1,11.95,01/25/19 20:35,"801 Washington St, Atlanta, GA 30301",14
,,,,,,14
146531,Macbook Pro Laptop,1,1700,01/09/19 10:11,"432 Ridge St, Boston, MA 02215",14
146532,Apple Airpods Headphones,1,150,01/28/19 03:06,"871 4th St, New York City, NY 10001",14
146533,Apple Airpods Headphones,1,150,01/13/19 14:28,"780 10th St, Atlanta, GA 30301",14
146534,Macbook Pro Laptop,1,1700,01/28/19 22:05,"268 Main St, San Francisco, CA 94016",14
146535,20in Monitor,1,109.99,01/04/19 21:36,"690 5th St, San Francisco, CA 94016",14
146536,AAA Batteries (4-pack),3,2.99,01/07/19 17:53,"955 Park St, Boston, MA 02215",14
146537,27in FHD Monitor,1,149.99,01/14/19 07:45,"992 Meadow St, Los Angeles, CA 90001",14
146538,AAA Batteries (4-pack),1,2.99,01/04/19 20:05,"6 Hill St, Atlanta, GA 30301",14
146539,Lightning Charging Cable,1,14.95,01/25/19 18:21,"374 Cherry St, Portland, ME 04101",14
146540,AA Batteries (4-pack),1,3.84,01/30/19 19:27,"807 7th St, Atlanta, GA 30301",14
146541,AA Batteries (4-pack),1,3.84,01/29/19 15:55,"806 10th St, Boston, MA 02215",14
146542,AA Batteries (4-pack),1,3.84,01/20/19 20:07,"15 Ridge St, San Francisco, CA 94016",14
146543,Wired Headphones,1,11.99,01/11/19 13:15,"598 1st St, New York City, NY 10001",14
146544,27in FHD Monitor,1,149.99,01/09/19 20:58,"287 Lincoln St, Austin, TX 73301",14
146545,AA Batteries (4-pack),1,3.84,01/09/19 09:40,"478 Adams St, Seattle, WA 98101",14
146546,Lightning Charging Cable,1,14.95,01/19/19 19:36,"597 Madison St, Dallas, TX 75001",14
146547,USB-C Charging Cable,1,11.95,01/07/19 16:42,"368 Jefferson St, Dallas, TX 75001",14
146548,AAA Batteries (4-pack),1,2.99,01/21/19 19:37,"967 South St, San Francisco, CA 94016",14
146549,AA Batteries (4-pack),1,3.84,01/01/19 11:21,"165 Spruce St, San Francisco, CA 94016",14
146550,20in Monitor,1,109.99,01/04/19 11:26,"390 Maple St, Boston, MA 02215",14
146551,USB-C Charging Cable,1,11.95,01/15/19 17:14,"979 Pine St, San Francisco, CA 94016",14
146552,Apple Airpods Headphones,1,150,01/04/19 00:05,"485 Hickory St, Seattle, WA 98101",14
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,14
146553,ThinkPad Laptop,1,999.99,01/20/19 14:44,"814 Pine St, New York City, NY 10001",14
146554,Lightning Charging Cable,1,14.95,01/11/19 14:25,"219 Wilson St, Portland, OR 97035",14
146555,34in Ultrawide Monitor,1,379.99,01/21/19 12:46,"440 Lakeview St, Boston, MA 02215",14
146556,AAA Batteries (4-pack),3,2.99,01/08/19 14:20,"698 North St, Austin, TX 73301",14
146557,iPhone,1,700,01/28/19 14:56,"551 North St, Seattle, WA 98101",14
146558,AA Batteries (4-pack),1,3.84,01/11/19 22:08,"401 Jackson St, Boston, MA 02215",14
146559,Vareebadd Phone,1,400,01/20/19 16:42,"601 Wilson St, Portland, OR 97035",14
146560,Apple Airpods Headphones,1,150,01/08/19 01:05,"652 Madison St, Los Angeles, CA 90001",14
146561,Lightning Charging Cable,1,14.95,01/28/19 15:04,"504 Lincoln St, Seattle, WA 98101",14
146562,20in Monitor,1,109.99,01/23/19 19:08,"115 Cherry St, San Francisco, CA 94016",14
146563,AAA Batteries (4-pack),1,2.99,01/06/19 23:47,"843 Chestnut St, Austin, TX 73301",14
146564,USB-C Charging Cable,1,11.95,01/02/19 01:22,"492 12th St, Boston, MA 02215",14
146565,Wired Headphones,1,11.99,01/20/19 19:49,"803 9th St, Seattle, WA 98101",14
,,,,,,14
146566,Wired Headphones,1,11.99,01/08/19 17:01,"356 8th St, San Francisco, CA 94016",14
146567,Vareebadd Phone,1,400,01/28/19 19:28,"63 Sunset St, Seattle, WA 98101",14
146568,AA Batteries (4-pack),1,3.84,01/26/19 08:55,"88 Adams St, New York City, NY 10001",14
146569,AAA Batteries (4-pack),1,2.99,01/12/19 21:34,"984 Chestnut St, San Francisco, CA 94016",14
146570,AAA Batteries (4-pack),1,2.99,01/13/19 10:33,"996 Sunset St, San Francisco, CA 94016",14
146571,Lightning Charging Cable,1,14.95,01/28/19 10:46,"352 Meadow St, Dallas, TX 75001",14
146572,Wired Headphones,1,11.99,01/14/19 21:29,"527 11th St, Los Angeles, CA 90001",14
146573,USB-C Charging Cable,2,11.95,01/03/19 18:57,"740 Lake St, Portland, ME 04101",14
146574,Lightning Charging Cable,2,14.95,01/17/19 18:38,"348 Sunset St, Boston, MA 02215",14
146575,20in Monitor,1,109.99,01/03/19 21:49,"677 7th St, Dallas, TX 75001",14
146576,AA Batteries (4-pack),1,3.84,01/16/19 09:02,"309 Lake St, San Francisco, CA 94016",14
146577,Lightning Charging Cable,1,14.95,01/23/19 09:50,"118 Cedar St, Atlanta, GA 30301",14
146578,ThinkPad Laptop,1,999.99,01/05/19 17:13,"248 Wilson St, Atlanta, GA 30301",14
146579,AA Batteries (4-pack),2,3.84,01/24/19 16:35,"487 1st St, New York City, NY 10001",14
146580,Macbook Pro Laptop,1,1700,01/04/19 01:10,"639 Church St, Los Angeles, CA 90001",14
146581,34in Ultrawide Monitor,1,379.99,01/24/19 12:08,"582 Church St, Los Angeles, CA 90001",14
146582,27in 4K Gaming Monitor,1,389.99,01/10/19 21:48,"147 Maple St, Los Angeles, CA 90001",14
146583,USB-C Charging Cable,1,11.95,01/07/19 16:02,"21 Willow St, Los Angeles, CA 90001",14
146584,AAA Batteries (4-pack),1,2.99,01/02/19 19:37,"453 Highland St, Austin, TX 73301",14
146585,AA Batteries (4-pack),1,3.84,01/04/19 16:49,"523 Spruce St, Los Angeles, CA 90001",14
146586,Google Phone,1,600,01/24/19 23:48,"818 14th St, New York City, NY 10001",14
146587,27in FHD Monitor,1,149.99,01/27/19 23:20,"484 11th St, Boston, MA 02215",14
146588,AA Batteries (4-pack),1,3.84,01/04/19 19:47,"394 Cedar St, San Francisco, CA 94016",14
146589,Wired Headphones,1,11.99,01/26/19 11:34,"317 Washington St, New York City, NY 10001",14
146590,AA Batteries (4-pack),3,3.84,01/01/19 12:09,"317 Walnut St, New York City, NY 10001",14
146591,Apple Airpods Headphones,1,150,01/03/19 20:12,"917 Chestnut St, Atlanta, GA 30301",14
146592,AA Batteries (4-pack),2,3.84,01/17/19 01:30,"631 River St, San Francisco, CA 94016",14
146593,Flatscreen TV,1,300,01/26/19 19:24,"837 Church St, San Francisco, CA 94016",14
146594,AAA Batteries (4-pack),1,2.99,01/20/19 07:50,"113 Sunset St, New York City, NY 10001",14
146595,Lightning Charging Cable,1,14.95,01/31/19 13:25,"419 Park St, New York City, NY 10001",14
146596,ThinkPad Laptop,1,999.99,01/03/19 21:50,"844 Maple St, San Francisco, CA 94016",14
146597,USB-C Charging Cable,1,11.95,01/14/19 09:35,"655 Church St, Seattle, WA 98101",14
146598,Flatscreen TV,1,300,01/11/19 09:13,"892 12th St, Atlanta, GA 30301",14
146599,AAA Batteries (4-pack),1,2.99,01/09/19 15:10,"420 Cedar St, Los Angeles, CA 90001",14
146600,27in FHD Monitor,1,149.99,01/16/19 15:41,"333 Park St, Austin, TX 73301",14
146601,USB-C Charging Cable,1,11.95,01/22/19 11:26,"642 Hill St, San Francisco, CA 94016",14
146602,Apple Airpods Headphones,1,150,01/17/19 14:15,"838 Lakeview St, Seattle, WA 98101",14
146603,Lightning Charging Cable,1,14.95,01/12/19 11:41,"676 Jefferson St, Los Angeles, CA 90001",14
146604,Wired Headphones,1,11.99,01/13/19 14:28,"725 Johnson St, Seattle, WA 98101",14
146605,USB-C Charging Cable,1,11.95,01/22/19 11:24,"495 Adams St, New York City, NY 10001",14
146606,AAA Batteries (4-pack),1,2.99,01/16/19 15:16,"678 2nd St, Dallas, TX 75001",14
146607,Apple Airpods Headphones,1,150,01/09/19 22:39,"502 Jefferson St, Seattle, WA 98101",14
146608,27in 4K Gaming Monitor,1,389.99,01/25/19 11:27,"844 12th St, New York City, NY 10001",14
146609,27in FHD Monitor,1,149.99,01/31/19 11:37,"32 Chestnut St, New York City, NY 10001",14
146610,AA Batteries (4-pack),1,3.84,01/10/19 18:59,"917 Main St, New York City, NY 10001",14
146611,Bose SoundSport Headphones,1,99.99,01/16/19 12:55,"985 Highland St, Seattle, WA 98101",14
146612,AAA Batteries (4-pack),2,2.99,01/02/19 23:58,"637 5th St, New York City, NY 10001",14
146613,USB-C Charging Cable,1,11.95,01/31/19 13:04,"657 Forest St, Austin, TX 73301",14
146614,27in FHD Monitor,1,149.99,01/22/19 05:07,"429 Cherry St, Seattle, WA 98101",14
146615,Lightning Charging Cable,1,14.95,01/23/19 19:33,"216 Main St, Los Angeles, CA 90001",14
146616,Macbook Pro Laptop,1,1700,01/29/19 11:10,"227 7th St, Los Angeles, CA 90001",14
146617,AAA Batteries (4-pack),1,2.99,01/05/19 16:03,"805 North St, Dallas, TX 75001",14
146618,AA Batteries (4-pack),2,3.84,01/23/19 15:38,"550 Jackson St, New York City, NY 10001",14
146619,Lightning Charging Cable,1,14.95,01/22/19 16:55,"491 Washington St, Seattle, WA 98101",14
146620,AAA Batteries (4-pack),2,2.99,01/08/19 22:00,"916 10th St, Los Angeles, CA 90001",14
146621,AA Batteries (4-pack),1,3.84,01/26/19 13:10,"46 12th St, San Francisco, CA 94016",14
146622,34in Ultrawide Monitor,1,379.99,01/17/19 00:31,"412 Madison St, New York City, NY 10001",14
146623,34in Ultrawide Monitor,1,379.99,01/18/19 22:56,"75 Lakeview St, Portland, OR 97035",14
146624,USB-C Charging Cable,1,11.95,01/07/19 19:21,"477 Hickory St, New York City, NY 10001",14
146625,Vareebadd Phone,1,400,01/12/19 10:16,"94 Meadow St, New York City, NY 10001",14
146626,Macbook Pro Laptop,1,1700,01/16/19 23:56,"273 9th St, San Francisco, CA 94016",14
146627,AAA Batteries (4-pack),1,2.99,01/21/19 21:02,"401 Pine St, Los Angeles, CA 90001",14
146628,27in 4K Gaming Monitor,1,389.99,01/26/19 16:30,"886 Wilson St, Seattle, WA 98101",14
146629,Bose SoundSport Headphones,1,99.99,01/25/19 13:19,"88 Willow St, Seattle, WA 98101",14
146630,AA Batteries (4-pack),2,3.84,01/30/19 21:22,"496 Hill St, New York City, NY 10001",14
146631,Apple Airpods Headphones,1,150,01/28/19 11:14,"885 South St, San Francisco, CA 94016",14
146632,AA Batteries (4-pack),1,3.84,01/06/19 13:55,"70 Jefferson St, Atlanta, GA 30301",14
146633,Lightning Charging Cable,1,14.95,01/30/19 18:51,"63 Washington St, Seattle, WA 98101",14
146634,USB-C Charging Cable,1,11.95,01/24/19 21:16,"773 Center St, New York City, NY 10001",14
146635,Lightning Charging Cable,1,14.95,01/05/19 22:21,"35 1st St, Los Angeles, CA 90001",14
146636,USB-C Charging Cable,1,11.95,01/04/19 23:28,"252 Jackson St, Boston, MA 02215",14
146637,iPhone,1,700,01/23/19 19:36,"801 Jefferson St, Atlanta, GA 30301",14
146638,Lightning Charging Cable,1,14.95,01/28/19 20:22,"635 Jefferson St, Portland, OR 97035",14
146638,Apple Airpods Headphones,1,150,01/28/19 20:22,"635 Jefferson St, Portland, OR 97035",14
146639,Lightning Charging Cable,1,14.95,01/13/19 11:45,"224 North St, San Francisco, CA 94016",14
146640,AA Batteries (4-pack),1,3.84,01/19/19 13:06,"284 Church St, Dallas, TX 75001",14
146641,Apple Airpods Headphones,1,150,01/10/19 11:51,"457 South St, Boston, MA 02215",14
146642,27in FHD Monitor,1,149.99,01/15/19 10:40,"991 1st St, San Francisco, CA 94016",14
146643,Lightning Charging Cable,2,14.95,01/26/19 11:50,"569 Willow St, Atlanta, GA 30301",14
